game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2014020719,30,away,WIN,REG,Mike Yeo,1,8,9,2,1,0,50.8,13,10
2014020719,20,home,LOSS,REG,Bob Hartley,0,7,13,2,1,0,49.2,13,14
2014021048,19,away,WIN,REG,Ken Hitchcock,2,6,11,7,1,0,69.8,6,13
2014021048,20,home,LOSS,REG,Bob Hartley,0,6,26,7,1,0,30.2,18,27
2014021086,28,away,LOSS,REG,Todd McLellan,2,7,31,2,1,1,49.1,7,2
2014021086,9,home,WIN,REG,Dave Cameron,3,9,28,2,1,0,50.9,8,9
2014021022,52,away,WIN,REG,Paul Maurice,2,7,20,18,4,1,46,6,8
2014021022,14,home,LOSS,REG,Jon Cooper,1,4,23,23,2,0,54,11,6
2014021178,20,away,WIN,REG,Bob Hartley,2,7,23,0,1,1,46.6,11,9
2014021178,22,home,LOSS,REG,Todd Nelson,0,6,23,2,0,0,53.4,13,5
2014020397,19,away,WIN,REG,Ken Hitchcock,4,10,31,12,5,3,49.4,11,14
2014020397,2,home,LOSS,REG,Jack Capuano,2,6,33,12,5,2,50.6,18,11
2014020003,23,away,TIE,REG,Willie Desjardins,2,8,16,12,3,1,38.6,7,4
2014020003,20,home,TIE,REG,Bob Hartley,2,6,32,10,4,0,61.4,8,7
2014020931,19,away,WIN,REG,Ken Hitchcock,2,6,19,2,2,0,58.5,10,9
2014020931,22,home,LOSS,REG,Todd Nelson,1,5,30,4,1,0,41.5,12,10
2014020452,14,away,TIE,REG,Jon Cooper,2,7,26,10,3,1,61.1,2,2
2014020452,5,home,TIE,REG,Mike Johnston,2,6,34,8,4,1,38.9,5,4
2014020023,12,away,WIN,REG,Bill Peters,3,6,25,29,4,2,44.6,5,7
2014020023,2,home,LOSS,REG,Jack Capuano,2,7,25,17,5,2,55.4,7,9
2014020750,14,away,LOSS,OT,Jon Cooper,1,7,14,6,3,0,46.8,3,5
2014020750,19,home,WIN,OT,Ken Hitchcock,2,4,22,8,2,0,53.2,5,7
2014020445,19,away,WIN,OT,Ken Hitchcock,3,10,19,17,5,1,55.6,1,5
2014020445,21,home,LOSS,OT,Patrick Roy,2,6,18,15,6,1,44.4,5,11
2014020597,3,away,WIN,REG,Alain Vigneault,2,7,20,6,1,0,41,9,5
2014020597,24,home,LOSS,REG,Bruce Boudreau,1,6,26,2,3,1,59,13,9
2014020360,53,away,WIN,REG,Dave Tippett,3,6,28,15,3,2,43.5,5,5
2014020360,22,home,LOSS,REG,Dallas Eakins,2,6,28,11,5,1,56.5,14,9
2014020113,5,away,WIN,REG,Mike Johnston,3,6,20,6,3,2,58.1,4,12
2014020113,18,home,LOSS,REG,Peter Laviolette,0,6,19,6,3,0,41.9,3,8
2014021025,10,away,LOSS,REG,Peter Horachek,1,7,28,8,7,0,69.8,3,6
2014021025,23,home,WIN,REG,Willie Desjardins,2,8,15,36,3,0,30.2,8,6
2014021066,19,away,LOSS,REG,Ken Hitchcock,3,7,13,8,4,2,58.5,4,9
2014021066,30,home,WIN,REG,Mike Yeo,4,7,16,8,4,1,41.5,5,13
2014020423,1,away,LOSS,REG,Peter DeBoer,1,4,20,10,2,1,39.3,6,3
2014020423,4,home,WIN,REG,Craig Berube,2,9,29,4,5,1,60.7,8,2
2014020018,15,away,WIN,REG,Barry Trotz,2,5,23,15,4,2,35.8,9,7
2014020018,6,home,LOSS,REG,Claude Julien,0,7,28,25,4,0,64.2,12,6
2014020443,1,away,WIN,REG,Peter DeBoer,3,7,13,9,2,1,40.3,19,5
2014020443,25,home,LOSS,REG,Lindy Ruff,2,9,25,9,2,0,59.7,12,13
2014020673,25,away,WIN,REG,Lindy Ruff,4,8,13,11,2,1,52.1,6,1
2014020673,16,home,LOSS,REG,Joel Quenneville,3,10,11,9,3,1,47.9,8,6
2014020748,53,away,WIN,REG,Dave Tippett,2,7,16,11,3,2,46.2,2,2
2014020748,29,home,LOSS,REG,Todd Richards,1,7,36,11,3,1,53.8,7,8
2014020916,17,away,WIN,REG,Mike Babcock,3,8,25,12,5,1,44.1,15,5
2014020916,28,home,LOSS,REG,Todd McLellan,2,5,29,14,4,1,55.9,13,12
2014020581,18,away,TIE,SO,Peter Laviolette,3,7,26,6,4,2,43.9,8,7
2014020581,24,home,TIE,SO,Bruce Boudreau,3,8,32,8,3,0,56.1,17,6
2014020418,22,away,LOSS,REG,Dallas Eakins,2,6,25,7,2,0,45.6,12,11
2014020418,28,home,WIN,REG,Todd McLellan,3,6,42,9,1,1,54.4,20,10
2014020907,9,away,WIN,REG,Dave Cameron,3,8,13,9,4,0,35,5,2
2014020907,24,home,LOSS,REG,Bruce Boudreau,0,6,33,13,2,0,65,8,2
2014020796,20,away,WIN,REG,Bob Hartley,2,6,18,6,3,1,52.6,12,11
2014020796,28,home,LOSS,REG,Todd McLellan,1,8,20,6,3,0,47.4,18,7
2014020899,8,away,WIN,REG,Michel Therrien,3,5,17,6,2,1,57.8,5,9
2014020899,19,home,LOSS,REG,Ken Hitchcock,2,7,27,6,2,0,42.2,4,4
2014020912,16,away,WIN,REG,Joel Quenneville,3,7,23,4,4,0,63.6,3,5
2014020912,13,home,LOSS,REG,Gerard Gallant,0,5,50,10,1,0,36.4,0,3
2014020784,16,away,TIE,REG,Joel Quenneville,2,7,11,7,2,1,57.1,5,3
2014020784,19,home,TIE,REG,Ken Hitchcock,2,6,30,9,1,0,42.9,5,8
2014021177,28,away,TIE,REG,Todd McLellan,3,11,33,8,6,2,56.1,8,3
2014021177,53,home,TIE,REG,Dave Tippett,3,9,41,12,4,2,43.9,7,4
2014021141,7,away,WIN,REG,Ted Nolan,2,9,41,6,1,1,35.7,2,8
2014021141,53,home,LOSS,REG,Dave Tippett,1,7,21,4,2,0,64.3,4,4
2014020923,7,away,TIE,REG,Ted Nolan,3,3,28,14,3,0,47.6,1,2
2014020923,13,home,TIE,REG,Gerard Gallant,3,11,26,8,6,2,52.4,3,1
2014020782,5,away,LOSS,REG,Mike Johnston,0,7,31,31,4,0,47.8,6,5
2014020782,23,home,WIN,REG,Willie Desjardins,3,6,15,29,5,2,52.2,4,6
2014020549,30,away,LOSS,REG,Mike Yeo,1,7,23,4,4,1,45.2,3,6
2014020549,29,home,WIN,REG,Todd Richards,3,6,36,8,2,1,54.8,5,2
2014020808,15,away,WIN,OT,Barry Trotz,3,8,32,7,2,1,43.4,13,10
2014020808,28,home,LOSS,OT,Todd McLellan,2,7,45,9,1,1,56.6,21,13
2014020283,18,away,LOSS,REG,Peter Laviolette,2,8,27,8,2,1,46.7,10,2
2014020283,9,home,WIN,REG,Paul MacLean,3,4,25,6,3,1,53.3,14,5
2014020048,20,away,WIN,OT,Bob Hartley,2,4,17,14,1,0,43.5,3,3
2014020048,16,home,LOSS,OT,Joel Quenneville,1,12,14,2,7,1,56.5,9,8
2014020733,10,away,LOSS,REG,Peter Horachek,0,7,40,4,1,0,52.3,4,2
2014020733,4,home,WIN,REG,Craig Berube,1,4,46,2,2,0,47.7,7,7
2014020209,12,away,WIN,OT,Bill Peters,3,6,17,6,2,1,44.9,13,8
2014020209,15,home,LOSS,OT,Barry Trotz,2,10,20,4,3,1,55.1,17,14
2014021049,4,away,LOSS,REG,Craig Berube,1,7,42,9,2,0,58.3,5,6
2014021049,23,home,WIN,REG,Willie Desjardins,2,8,22,11,1,0,41.7,9,11
2014020328,10,away,WIN,OT,Randy Carlyle,3,6,40,8,3,0,39.7,11,4
2014020328,5,home,LOSS,OT,Mike Johnston,2,6,38,8,3,1,60.3,14,4
2014020562,10,away,LOSS,REG,Randy Carlyle,1,8,23,8,4,1,45.5,4,6
2014020562,30,home,WIN,REG,Mike Yeo,3,7,12,10,3,1,54.5,7,11
2014020517,1,away,LOSS,REG,Adam Oates,1,5,24,6,4,0,54.7,8,2
2014020517,3,home,WIN,REG,Alain Vigneault,3,7,22,8,3,1,45.3,7,10
2014020072,19,away,WIN,REG,Ken Hitchcock,4,9,32,15,4,4,46.2,4,6
2014020072,53,home,LOSS,REG,Dave Tippett,1,6,36,15,4,1,53.8,11,5
2014020011,3,away,WIN,REG,Alain Vigneault,3,6,21,19,3,0,44.6,2,5
2014020011,19,home,LOSS,REG,Ken Hitchcock,2,6,18,15,5,0,55.4,2,4
2014020897,4,away,LOSS,REG,Craig Berube,1,6,34,8,2,0,48.5,6,3
2014020897,12,home,WIN,REG,Bill Peters,2,8,21,4,4,2,51.5,12,4
2014020046,22,away,LOSS,REG,Dallas Eakins,1,8,28,11,3,0,43.1,5,2
2014020046,26,home,WIN,REG,Darryl Sutter,4,6,38,11,3,1,56.9,10,3
2014020154,16,away,LOSS,REG,Joel Quenneville,2,11,26,6,4,2,47.7,12,16
2014020154,10,home,WIN,REG,Randy Carlyle,3,6,28,8,3,0,52.3,12,14
2014020239,53,away,TIE,REG,Dave Tippett,3,5,16,13,1,1,51.6,10,10
2014020239,20,home,TIE,REG,Bob Hartley,3,6,20,9,3,0,48.4,8,19
2014020547,10,away,TIE,SO,Randy Carlyle,3,5,36,6,2,1,42.9,9,7
2014020547,6,home,TIE,SO,Claude Julien,3,7,26,6,2,1,57.1,5,10
2014020586,14,away,TIE,REG,Jon Cooper,2,9,22,6,6,2,45,8,3
2014020586,8,home,TIE,REG,Michel Therrien,2,5,14,12,3,0,55,7,5
2014020090,4,away,TIE,REG,Craig Berube,3,8,24,11,2,0,45.8,4,6
2014020090,5,home,TIE,REG,Mike Johnston,3,6,36,11,2,0,54.2,9,2
2014020989,18,away,WIN,OT,Peter Laviolette,2,10,46,20,5,0,41.8,5,3
2014020989,53,home,LOSS,OT,Dave Tippett,1,7,32,22,4,1,58.2,4,8
2014020778,1,away,LOSS,REG,Adam Oates,2,5,17,8,1,0,35.3,12,2
2014020778,8,home,WIN,REG,Michel Therrien,4,11,24,4,3,3,64.7,14,2
2014021035,6,away,LOSS,REG,Claude Julien,0,8,31,2,4,0,57.1,5,5
2014021035,15,home,WIN,REG,Barry Trotz,2,9,33,8,1,1,42.9,11,7
2014020786,4,away,WIN,REG,Craig Berube,3,6,36,19,1,1,61.4,3,10
2014020786,15,home,LOSS,REG,Barry Trotz,1,3,31,9,6,1,38.6,12,9
2014020566,9,away,WIN,OT,Dave Cameron,3,6,37,6,5,0,29.6,11,4
2014020566,6,home,LOSS,OT,Claude Julien,2,7,23,10,3,1,70.4,12,7
2014020298,30,away,LOSS,REG,Mike Yeo,1,7,18,4,3,0,49.2,8,6
2014020298,14,home,WIN,REG,Jon Cooper,2,7,23,6,2,1,50.8,7,10
2014021123,1,away,LOSS,REG,Adam Oates,1,5,37,6,1,1,34.3,4,14
2014021123,12,home,WIN,REG,Bill Peters,3,8,36,2,3,0,65.7,14,16
2014020479,53,away,TIE,REG,Dave Tippett,2,4,24,10,3,0,49.1,10,3
2014020479,26,home,TIE,REG,Darryl Sutter,2,8,38,6,5,2,50.9,6,3
2014020002,4,away,LOSS,REG,Craig Berube,1,5,26,11,3,0,41,8,9
2014020002,6,home,WIN,REG,Claude Julien,2,8,23,15,2,1,59,6,7
2014020501,28,away,LOSS,OT,Todd McLellan,2,8,19,11,2,1,50,8,8
2014020501,24,home,WIN,OT,Bruce Boudreau,3,8,21,9,3,0,50,9,8
2014020240,9,away,LOSS,OT,Paul MacLean,2,7,18,30,4,0,41.4,7,3
2014020240,22,home,WIN,OT,Dallas Eakins,3,9,24,20,4,1,58.6,16,8
2014020116,15,away,WIN,REG,Barry Trotz,3,7,30,10,3,1,51.7,5,8
2014020116,20,home,LOSS,REG,Bob Hartley,1,5,25,30,3,1,48.3,10,7
2014020489,20,away,LOSS,OT,Bob Hartley,2,7,22,13,3,0,47.3,8,2
2014020489,23,home,WIN,OT,Willie Desjardins,3,8,8,11,4,1,52.7,4,7
2014020093,2,away,WIN,REG,Jack Capuano,3,9,25,2,1,0,40,7,10
2014020093,6,home,LOSS,REG,Claude Julien,2,8,24,2,1,0,60,10,5
2014020518,15,away,WIN,REG,Barry Trotz,3,8,29,8,5,0,52.5,2,4
2014020518,5,home,LOSS,REG,Mike Johnston,0,7,46,10,4,0,47.5,9,2
2014020883,26,away,WIN,REG,Darryl Sutter,2,7,45,6,2,0,48.4,7,5
2014020883,28,home,LOSS,REG,Todd McLellan,1,8,49,4,3,0,51.6,18,13
2014020188,13,away,LOSS,REG,Gerard Gallant,1,8,35,8,4,1,52,4,4
2014020188,4,home,WIN,REG,Craig Berube,2,7,35,12,2,0,48,6,3
2014020290,13,away,TIE,SO,Gerard Gallant,2,7,20,6,5,1,41.9,13,7
2014020290,28,home,TIE,SO,Todd McLellan,2,7,27,10,3,1,58.1,19,9
2014021213,53,away,LOSS,REG,Dave Tippett,0,7,15,10,4,0,56.4,6,5
2014021213,23,home,WIN,REG,Willie Desjardins,3,8,11,10,4,3,43.6,12,7
2014020440,14,away,TIE,REG,Jon Cooper,2,7,20,15,4,0,50,7,6
2014020440,15,home,TIE,REG,Barry Trotz,2,7,27,15,4,0,50,15,11
2014020663,12,away,WIN,REG,Bill Peters,3,7,24,6,3,0,44,5,9
2014020663,9,home,LOSS,REG,Dave Cameron,2,8,30,8,3,0,56,11,10
2014020196,23,away,WIN,REG,Willie Desjardins,3,4,25,13,1,1,49.3,12,8
2014020196,28,home,LOSS,REG,Todd McLellan,2,9,32,7,4,1,50.7,22,13
2014020127,1,away,LOSS,REG,Peter DeBoer,3,4,23,14,3,0,40,5,8
2014020127,5,home,WIN,REG,Mike Johnston,6,8,31,6,7,3,60,5,4
2014020276,15,away,WIN,OT,Barry Trotz,2,6,41,8,3,0,44.1,3,2
2014020276,53,home,LOSS,OT,Dave Tippett,1,6,29,6,4,0,55.9,4,5
2014020826,29,away,LOSS,REG,Todd Richards,3,9,29,15,4,0,53.8,9,10
2014020826,2,home,WIN,REG,Jack Capuano,4,11,36,15,4,0,46.2,21,14
2014020840,8,away,WIN,REG,Michel Therrien,2,7,20,8,1,0,37.1,5,5
2014020840,17,home,LOSS,REG,Mike Babcock,0,6,23,6,2,0,62.9,7,5
2014020382,29,away,TIE,SO,Todd Richards,3,5,40,17,1,0,37.3,2,6
2014020382,13,home,TIE,SO,Gerard Gallant,3,13,29,9,5,1,62.7,5,7
2014020991,3,away,WIN,REG,Alain Vigneault,2,5,32,8,4,0,41.8,14,14
2014020991,2,home,LOSS,REG,Jack Capuano,1,7,31,8,4,0,58.2,28,14
2014021111,21,away,WIN,REG,Patrick Roy,2,9,21,13,5,2,52.7,5,7
2014021111,23,home,LOSS,REG,Willie Desjardins,1,8,16,15,4,1,47.3,12,3
2014021196,30,away,WIN,REG,Mike Yeo,2,7,24,2,1,0,38.5,3,7
2014021196,16,home,LOSS,REG,Joel Quenneville,1,8,22,2,1,0,61.5,4,8
2014020944,15,away,TIE,REG,Barry Trotz,3,8,16,40,2,1,52.5,2,2
2014020944,29,home,TIE,REG,Todd Richards,3,7,25,40,2,1,47.5,4,4
2014020837,14,away,WIN,REG,Jon Cooper,3,8,18,8,1,0,37.7,17,10
2014020837,28,home,LOSS,REG,Todd McLellan,2,8,23,4,3,1,62.3,23,10
2014021081,24,away,LOSS,REG,Bruce Boudreau,2,9,25,6,1,0,58.7,9,1
2014021081,3,home,WIN,REG,Alain Vigneault,5,7,22,4,2,1,41.3,8,7
2014020516,12,away,LOSS,REG,Bill Peters,1,6,18,14,3,0,54.1,7,10
2014020516,14,home,WIN,REG,Jon Cooper,2,9,19,8,6,0,45.9,12,5
2014021051,29,away,TIE,SO,Todd Richards,3,5,30,14,1,0,55.9,8,5
2014021051,22,home,TIE,SO,Todd Nelson,3,11,23,4,6,1,44.1,21,2
2014020280,30,away,WIN,REG,Mike Yeo,3,7,28,10,5,1,48.3,7,5
2014020280,4,home,LOSS,REG,Craig Berube,2,9,26,14,3,1,51.7,6,8
2014020858,14,away,WIN,REG,Jon Cooper,2,8,25,4,3,0,47.6,11,8
2014020858,24,home,LOSS,REG,Bruce Boudreau,1,6,26,6,2,0,52.4,6,4
2014020609,29,away,LOSS,REG,Todd Richards,2,5,35,8,2,1,49.3,9,10
2014020609,10,home,WIN,REG,Peter Horachek,3,8,25,4,4,2,50.7,10,5
2014020945,7,away,LOSS,REG,Ted Nolan,0,7,28,9,2,0,46.7,5,3
2014020945,14,home,WIN,REG,Jon Cooper,3,8,28,9,2,2,53.3,10,8
2014021026,30,away,WIN,REG,Mike Yeo,3,4,21,8,2,0,42.4,2,3
2014021026,19,home,LOSS,REG,Ken Hitchcock,1,10,19,8,2,0,57.6,2,6
2014020372,8,away,LOSS,REG,Michel Therrien,1,4,17,23,1,0,52.5,4,10
2014020372,30,home,WIN,REG,Mike Yeo,2,8,17,2,5,0,47.5,10,5
2014021038,8,away,TIE,REG,Michel Therrien,2,8,20,25,4,1,47.3,8,5
2014021038,14,home,TIE,REG,Jon Cooper,2,8,28,25,4,2,52.7,8,4
2014021082,23,away,WIN,REG,Willie Desjardins,3,11,26,2,2,1,40.6,8,5
2014021082,53,home,LOSS,REG,Dave Tippett,1,6,39,4,1,0,59.4,4,4
2014020666,22,away,TIE,SO,Todd Nelson,2,8,29,6,4,0,50.8,4,2
2014020666,13,home,TIE,SO,Gerard Gallant,2,9,32,8,3,0,49.2,2,9
2014020422,20,away,WIN,REG,Bob Hartley,3,11,12,9,4,1,45.7,4,4
2014020422,7,home,LOSS,REG,Ted Nolan,2,4,17,13,2,0,54.3,8,5
2014020835,4,away,WIN,REG,Craig Berube,2,7,16,6,2,0,50,3,2
2014020835,7,home,LOSS,REG,Ted Nolan,1,5,39,4,3,1,50,7,4
2014020824,10,away,TIE,SO,Peter Horachek,1,7,31,33,4,0,50,6,6
2014020824,8,home,TIE,SO,Michel Therrien,1,8,21,30,5,1,50,17,3
2014020953,3,away,LOSS,OT,Alain Vigneault,1,10,15,6,3,1,43.1,8,4
2014020953,17,home,WIN,OT,Mike Babcock,2,7,21,8,2,1,56.9,8,7
2014021103,26,away,WIN,REG,Darryl Sutter,3,9,29,4,2,0,58.8,10,7
2014021103,2,home,LOSS,REG,Jack Capuano,2,6,42,4,2,1,41.2,15,10
2014021143,12,away,TIE,REG,Bill Peters,2,6,18,0,2,0,45.3,8,7
2014021143,15,home,TIE,REG,Barry Trotz,2,5,34,4,0,0,54.7,7,12
2014020320,21,away,LOSS,OT,Patrick Roy,2,8,43,7,2,0,52.6,7,6
2014020320,53,home,WIN,OT,Dave Tippett,3,8,40,9,1,0,47.4,5,8
2014021054,12,away,LOSS,REG,Bill Peters,0,7,26,4,1,0,49.1,9,4
2014021054,8,home,WIN,REG,Michel Therrien,2,5,15,4,1,0,50.9,12,3
2014021110,8,away,LOSS,REG,Michel Therrien,2,10,19,11,4,0,50,9,1
2014021110,52,home,WIN,REG,Paul Maurice,3,5,28,17,1,0,50,11,8
2014020220,30,away,LOSS,REG,Mike Yeo,1,6,8,14,4,0,56.9,3,2
2014020220,1,home,WIN,REG,Peter DeBoer,3,5,17,8,7,1,43.1,7,3
2014020057,12,away,TIE,SO,Bill Peters,1,7,20,12,3,0,65.7,6,9
2014020057,3,home,TIE,SO,Alain Vigneault,1,8,26,8,5,0,34.3,20,11
2014021124,29,away,TIE,REG,Todd Richards,2,4,20,12,2,1,50,1,4
2014021124,19,home,TIE,REG,Ken Hitchcock,2,7,20,4,6,1,50,8,7
2014021158,20,away,LOSS,REG,Bob Hartley,1,4,17,22,3,0,34.9,1,3
2014021158,19,home,WIN,REG,Ken Hitchcock,2,10,23,23,3,1,65.1,7,6
2014021034,17,away,WIN,REG,Mike Babcock,3,6,22,14,4,1,39.4,0,2
2014021034,5,home,LOSS,REG,Mike Johnston,1,10,40,64,4,0,60.6,1,6
2014020775,2,away,LOSS,REG,Jack Capuano,1,10,31,11,4,1,35.9,17,7
2014020775,6,home,WIN,REG,Claude Julien,2,9,32,13,3,1,64.1,6,5
2014021211,26,away,LOSS,REG,Darryl Sutter,1,8,28,2,0,0,51.7,11,5
2014021211,20,home,WIN,REG,Bob Hartley,3,6,28,0,1,0,48.3,16,28
2014020157,29,away,LOSS,REG,Todd Richards,2,8,18,16,4,1,46.7,3,5
2014020157,1,home,WIN,REG,Peter DeBoer,3,7,12,10,6,2,53.3,9,3
2014020657,15,away,WIN,REG,Barry Trotz,3,8,21,8,3,2,63.2,2,5
2014020657,18,home,LOSS,REG,Peter Laviolette,2,7,24,6,4,1,36.8,12,11
2014020872,30,away,WIN,REG,Mike Yeo,2,7,11,2,0,0,40.4,9,8
2014020872,22,home,LOSS,REG,Todd Nelson,0,3,18,0,1,0,59.6,10,8
2014020420,22,away,LOSS,REG,Dallas Eakins,1,5,34,8,2,0,32.8,1,1
2014020420,24,home,WIN,REG,Bruce Boudreau,2,8,33,4,4,1,67.2,8,2
2014020539,26,away,LOSS,REG,Darryl Sutter,1,6,29,4,2,0,55.7,10,11
2014020539,20,home,WIN,REG,Bob Hartley,2,3,12,4,2,0,44.3,10,21
2014020936,10,away,LOSS,REG,Peter Horachek,0,8,28,8,4,0,50.8,10,9
2014020936,15,home,WIN,REG,Barry Trotz,2,8,26,12,2,1,49.2,16,11
2014020522,4,away,LOSS,REG,Craig Berube,1,6,15,12,4,0,43.3,6,5
2014020522,18,home,WIN,REG,Peter Laviolette,2,9,13,10,5,3,56.7,7,4
2014021065,21,away,LOSS,OT,Patrick Roy,2,6,32,6,1,0,53.1,9,6
2014021065,24,home,WIN,OT,Bruce Boudreau,3,10,25,2,3,0,46.9,13,9
2014021175,17,away,TIE,SO,Mike Babcock,2,5,16,12,2,1,46.3,3,6
2014021175,30,home,TIE,SO,Mike Yeo,2,6,22,4,6,1,53.7,7,7
2014020641,4,away,LOSS,REG,Craig Berube,0,5,25,4,3,0,42.4,9,3
2014020641,15,home,WIN,REG,Barry Trotz,1,6,24,6,2,0,57.6,10,10
2014020563,22,away,TIE,SO,Todd Nelson,1,7,14,13,3,1,53.5,3,12
2014020563,21,home,TIE,SO,Patrick Roy,1,7,22,15,2,0,46.5,7,7
2014020478,25,away,WIN,REG,Lindy Ruff,2,5,14,10,1,0,54.7,11,10
2014020478,20,home,LOSS,REG,Bob Hartley,1,5,18,4,4,0,45.3,29,7
2014020463,22,away,LOSS,OT,Craig MacTavish,1,8,46,8,2,0,43.1,8,9
2014020463,53,home,WIN,OT,Dave Tippett,2,11,43,4,4,0,56.9,4,6
2014020229,25,away,LOSS,REG,Lindy Ruff,2,8,24,22,4,1,51.4,6,7
2014020229,53,home,WIN,REG,Dave Tippett,3,9,21,18,6,0,48.6,9,5
2014021050,16,away,WIN,REG,Joel Quenneville,1,7,16,4,2,0,41.3,7,5
2014021050,3,home,LOSS,REG,Alain Vigneault,0,6,20,4,2,0,58.7,17,6
2014020125,52,away,LOSS,REG,Paul Maurice,2,7,20,16,4,2,43.1,7,6
2014020125,2,home,WIN,REG,Jack Capuano,3,5,22,23,5,2,56.9,16,9
2014020083,53,away,TIE,SO,Dave Tippett,3,9,16,10,5,2,54.9,4,7
2014020083,18,home,TIE,SO,Peter Laviolette,3,6,18,10,5,0,45.1,10,6
2014021073,3,away,TIE,SO,Alain Vigneault,2,7,46,4,2,0,44.8,7,12
2014021073,12,home,TIE,SO,Bill Peters,2,7,28,4,2,1,55.2,14,10
2014021202,25,away,WIN,REG,Lindy Ruff,2,8,13,2,3,1,53.8,10,5
2014021202,24,home,LOSS,REG,Bruce Boudreau,0,4,28,6,1,0,46.2,9,6
2014021099,21,away,WIN,REG,Patrick Roy,3,11,14,2,5,1,49.2,6,2
2014021099,22,home,LOSS,REG,Todd Nelson,2,8,20,10,1,1,50.8,9,7
2014020341,9,away,LOSS,REG,Paul MacLean,2,6,37,11,2,0,45.3,5,4
2014020341,13,home,WIN,REG,Gerard Gallant,3,11,38,11,2,0,54.7,4,5
2014020302,13,away,TIE,SO,Gerard Gallant,2,7,14,8,2,0,42.6,6,13
2014020302,18,home,TIE,SO,Peter Laviolette,2,12,9,4,4,0,57.4,8,10
2014020513,19,away,LOSS,REG,Ken Hitchcock,0,6,15,14,3,0,55,5,8
2014020513,21,home,WIN,REG,Patrick Roy,3,10,17,8,6,2,45,4,16
2014020538,3,away,LOSS,REG,Alain Vigneault,2,7,15,10,2,1,45.5,10,10
2014020538,25,home,WIN,REG,Lindy Ruff,3,6,21,6,4,1,54.5,13,8
2014020662,2,away,LOSS,REG,Jack Capuano,2,7,42,13,3,1,44.8,20,2
2014020662,8,home,WIN,REG,Michel Therrien,4,8,21,11,4,2,55.2,18,6
2014020687,30,away,TIE,SO,Mike Yeo,2,9,23,4,5,2,56.7,3,5
2014020687,17,home,TIE,SO,Mike Babcock,2,6,17,10,2,1,43.3,6,3
2014020147,8,away,LOSS,OT,Michel Therrien,2,6,16,4,3,0,55.9,7,3
2014020147,23,home,WIN,OT,Willie Desjardins,3,7,19,6,2,1,44.1,12,8
2014020417,18,away,WIN,REG,Peter Laviolette,3,9,12,6,6,0,38.7,6,7
2014020417,21,home,LOSS,REG,Patrick Roy,0,6,15,14,2,0,61.3,7,8
2014021201,6,away,LOSS,REG,Claude Julien,0,6,22,6,0,0,61.9,11,4
2014021201,15,home,WIN,REG,Barry Trotz,3,8,35,0,3,0,38.1,14,14
2014021087,7,away,WIN,REG,Ted Nolan,3,7,25,6,3,1,38.5,9,6
2014021087,25,home,LOSS,REG,Lindy Ruff,2,9,22,6,3,1,61.5,10,11
2014021222,1,away,LOSS,REG,Adam Oates,2,8,26,29,1,0,42.6,2,3
2014021222,13,home,WIN,REG,Gerard Gallant,3,6,11,14,3,1,57.4,5,3
2014021157,12,away,LOSS,REG,Bill Peters,1,8,24,2,2,1,51.6,5,3
2014021157,13,home,WIN,REG,Gerard Gallant,4,8,22,4,1,0,48.4,4,7
2014020467,13,away,TIE,SO,Gerard Gallant,1,8,23,4,2,0,49.3,2,3
2014020467,4,home,TIE,SO,Craig Berube,1,6,23,6,1,0,50.7,3,6
2014020570,8,away,WIN,REG,Michel Therrien,2,8,21,4,4,0,53.8,5,6
2014020570,5,home,LOSS,REG,Mike Johnston,1,7,38,10,1,0,46.2,10,2
2014020296,8,away,WIN,REG,Michel Therrien,2,5,21,14,3,1,50.8,13,8
2014020296,6,home,LOSS,REG,Claude Julien,0,8,31,16,2,0,49.2,6,3
2014020435,9,away,TIE,SO,Dave Cameron,2,7,34,7,3,1,26.5,15,11
2014020435,6,home,TIE,SO,Claude Julien,2,7,27,11,1,0,73.5,13,5
2014020943,20,away,WIN,OT,Bob Hartley,3,6,37,4,2,0,39.7,10,7
2014020943,4,home,LOSS,OT,Craig Berube,2,9,35,4,2,0,60.3,8,1
2014021041,7,away,TIE,SO,Ted Nolan,1,6,34,4,2,1,42.1,15,10
2014021041,6,home,TIE,SO,Claude Julien,1,11,27,4,2,0,57.9,10,8
2014020724,18,away,LOSS,REG,Peter Laviolette,0,5,22,28,2,0,35.8,0,8
2014020724,21,home,WIN,REG,Patrick Roy,3,7,24,4,4,0,64.2,6,10
2014020968,22,away,TIE,SO,Todd Nelson,1,11,32,6,0,0,38.7,2,12
2014020968,16,home,TIE,SO,Joel Quenneville,1,9,32,2,2,0,61.3,8,13
2014020419,10,away,TIE,SO,Randy Carlyle,1,4,30,8,4,0,42.6,0,3
2014020419,17,home,TIE,SO,Mike Babcock,1,10,13,8,4,0,57.4,8,4
2014020389,8,away,WIN,REG,Michel Therrien,3,10,19,10,3,1,48.4,8,1
2014020389,16,home,LOSS,REG,Joel Quenneville,2,9,15,8,5,1,51.6,7,1
2014020725,7,away,LOSS,REG,Ted Nolan,2,5,23,8,6,2,40,4,4
2014020725,23,home,WIN,REG,Willie Desjardins,3,9,16,12,4,2,60,6,7
2014020627,14,away,LOSS,REG,Jon Cooper,3,6,22,13,3,2,51.7,8,4
